id_pracownika;data_wpisu;godzina_wpisu;imie;nazwisko;nr_telefonu;id_zgloszenia;zglaszany_numer_rejestracyjny;powod;potwierdzone
440;2019-12-31;16:34:20;Lula;Gittens;296184995;10463;GDA 2M13F;11;N
122;2021-12-07;20:33:03;Maria;Hamrick;342455942;10464;GA MC39A;1;Y
160;2020-12-31;02:07:40;Victor;Bianchi;533741985;10465;GDA SAZY5;16;Y
335;2022-04-10;00:37:05;Andre;Mitchell;178391821;10466;GBY MYY27;27;Y
185;2023-11-19;00:03:45;James;Sloan;539721120;10467;GKW 3XUXJ;20;Y
125;2023-09-11;16:02:16;William;Mckown;583091891;10468;GKA C3UN0;26;Y
545;2019-01-22;03:08:14;Carl;Squier;056523092;10469;GA S6GUG;17;N
304;2020-04-01;06:01:42;Garrett;Garr;202027572;10470;GD 31K4E;27;Y
374;2020-07-22;02:53:45;Gwen;Vega;953628359;10471;GKW 78PU1;24;Y
987;2020-02-03;10:13:43;Sherman;Kuntz;534529092;10472;GDA YP772;27;Y
418;2021-03-14;00:07:26;Edwin;Sibrel;428500676;10473;GD JHCJ4;13;Y
107;2023-07-06;15:34:46;Rita;Long;824917234;10474;GS SFN37;20;Y
818;2019-07-16;19:11:33;Jay;Timmer;892988118;10475;GND 13HAK;26;Y
648;2020-07-31;14:34:29;Renato;Uber;115601296;10476;GD C0753;22;N
489;2020-03-19;09:39:40;Matthew;Shively;519946828;10477;GD EMRMJ;22;Y
894;2023-02-22;12:08:07;Susan;Reynalds;106398425;10478;GD XZE97;18;N
263;2020-05-06;14:21:58;Ashley;Casey;760069349;10479;GCZ PEENF;3;Y
939;2019-08-15;13:57:10;Wilmer;Neace;190535701;10480;GA 0KL28;10;Y
708;2020-09-14;07:10:16;Barbara;Tillman;658319290;10481;GD AMTW8;27;Y
46;2019-04-10;11:38:46;James;Noble;942089654;10482;GS XWLS7;11;Y
620;2021-08-08;18:38:34;Rosemary;Blake;470536164;10483;GS M846F;16;Y
528;2023-03-02;23:16:52;Benjamin;Millette;141159840;10484;GND 26HCG;25;Y
859;2021-07-20;10:21:20;Kelly;Mims;200828800;10485;GS 6UM2U;4;Y
159;2020-06-30;20:42:38;Elizabeth;Smith;295496484;10486;GD 8CJET;3;Y
671;2022-11-04;01:27:20;Denise;Reinhard;559354635;10487;GD A2SSE;0;N
317;2019-03-01;06:34:34;James;Stuckett;651892264;10488;GCZ 2MXPH;11;Y
402;2022-02-08;08:04:40;Sheila;Norton;170125807;10489;GKA 8UPLE;18;N
19;2021-05-05;01:18:51;Thomas;Moreau;342376848;10490;GKW S3HP4;2;N
85;2020-07-04;04:16:33;Robert;Jenkins;530650319;10491;GLE F05GL;3;N
512;2023-08-08;14:12:01;Natasha;Fields;269718403;10492;GS LA9CP;25;N
646;2023-09-02;16:38:36;Chad;Tarrant;004570005;10493;GKA 2XGMX;19;Y
598;2021-02-18;14:08:31;Jeffrey;Morriss;938167083;10494;GA APRU8;21;Y
244;2019-08-04;10:00:51;Clara;Ogg;769521112;10495;GKS TL1G0;18;Y
0;2022-01-23;23:06:13;Jean;Hoskins;596926268;10496;GD 6YUN6;12;Y
232;2022-02-01;02:58:54;Nichelle;Hutson;428773705;10497;GMB 0RZ3J;21;Y
525;2020-09-09;03:26:04;Marie;Elliott;159435075;10498;GS 363YL;16;N
962;2022-03-28;04:19:17;Sharon;King;198270308;10499;GS XCW6W;10;Y
934;2023-12-16;22:15:11;Helen;Ybarra;482007739;10500;GCH ARUYG;1;Y
630;2023-09-25;20:34:14;Madeline;Lacount;049547885;10501;GND 13HAK;10;Y
104;2021-09-18;03:36:03;Darrin;Garcia;687910675;10502;GKW 8N51T;25;N
312;2019-07-13;22:00:12;William;Vacca;522852993;10503;GA PRWFH;1;Y
457;2022-03-22;16:27:36;Ryan;Monroe;254131230;10504;GA 55T1S;3;Y
155;2023-08-05;18:28:42;Mary;Lau;359669358;10505;GA 519W6;22;Y
283;2021-04-23;11:28:53;Ella;Yamada;167364840;10506;GCZ EUWRK;5;N
778;2023-11-13;04:39:39;Bobbie;David;801467119;10507;GDA SG9UK;21;Y
504;2023-06-23;00:18:02;Richard;Burns;860171501;10508;GA 8TZKJ;23;N
564;2020-07-05;19:59:05;Sam;Gibson;285720878;10509;GND 4X9RT;3;Y
622;2023-03-26;06:26:10;Daniel;Chaves;872562426;10510;GS S6SWW;21;Y
68;2021-12-25;06:49:04;Barbara;Mendoza;022924856;10511;GKS 1ETFT;19;Y
650;2022-08-03;15:02:01;Nikia;Grunder;935944095;10512;GA 4460N;22;Y
780;2020-12-29;09:36:14;Ginger;Daniels;288833962;10513;GMB GC0M8;13;Y
553;2021-09-30;18:06:34;Gina;Serra;019942641;10514;GA P3HMJ;24;Y
790;2021-11-29;17:25:52;Caryn;Bailey;388875083;10515;GA AA4M5;0;Y
635;2022-12-14;13:15:13;Leroy;Robison;282188626;10516;GA 8174Z;2;N
832;2022-06-23;21:59:04;Angela;Fannin;325617792;10517;GA LS4EK;24;Y
555;2022-03-02;05:35:59;Pauline;Bruno;936664927;10518;GCZ PZZ1Y;18;Y
65;2022-10-20;01:18:46;Bernard;Humphrey;106711795;10519;GCH MWPLN;3;N
530;2022-06-20;02:59:00;Phillip;Siegel;995125882;10520;GMB 4UGST;11;Y
996;2019-08-05;15:41:44;Kara;Dale;524808608;10521;GMB 2TUAE;7;Y
483;2023-10-29;15:08:01;Casey;Conley;098916338;10522;GS 8R6UE;25;Y
758;2020-12-13;06:50:20;Carla;Carpentier;657348377;10523;GMB TP5S8;0;Y
71;2021-07-21;02:00:33;Fred;Floyd;055387521;10524;GKA WHF16;23;N
489;2020-04-24;05:43:55;Marguerite;Day;850416397;10525;GDA M580W;23;Y
254;2023-10-28;09:56:52;Jessica;Bell;288317784;10526;GS UH6ZA;27;Y
285;2023-05-15;11:59:10;Brian;Smith;358937775;10527;GKW X4U9J;24;Y
293;2023-12-24;14:52:07;Alison;Phaneuf;946072802;10528;GKS CMXA1;17;Y
846;2022-05-27;14:29:56;Charles;Byram;344051126;10529;GD AG2JK;14;Y
290;2023-02-16;23:38:45;Thomas;Thompson;529619878;10530;GS 11JFZ;7;Y
298;2023-12-29;00:49:46;Karen;Smith;419251514;10531;GD XZE97;25;Y
857;2021-08-19;07:30:53;Emma;Quinonez;391760410;10532;GA GJ1WT;1;Y
619;2019-09-09;08:26:43;Valentin;Glass;705601985;10533;GD 8XEMH;26;Y
61;2023-02-03;16:38:29;Rachel;Meredith;065401694;10534;GKA K9A8F;22;Y
913;2022-05-06;05:44:16;Blanche;Elkins;359732412;10535;GCZ MT96Z;21;Y
704;2021-04-24;09:58:21;Eric;Marrero;670641549;10536;GDA 4KMZY;17;Y
646;2023-05-21;03:57:10;Kevin;Hansen;017158726;10537;GS WGUNN;9;Y
58;2020-03-18;12:54:08;Ruth;Calderon;275197019;10538;GCZ SU71N;14;Y
451;2019-05-11;02:46:58;Lillian;Toothman;334567759;10539;GA 6EKS1;5;N
519;2023-06-16;11:51:24;George;Bracco;733515794;10540;GD 88YGK;3;Y
344;2019-02-25;20:58:01;Joseph;Wine;519708563;10541;GDA YF5H8;8;Y
508;2019-03-06;02:08:05;Leonard;Robinson;020457634;10542;GKS GKL5R;6;Y
837;2020-02-28;02:50:48;Linda;Delong;001645507;10543;GDA YF5H8;2;Y
90;2023-02-21;17:49:34;Edna;Willard;511155891;10544;GLE 8KMHH;20;Y
894;2020-03-17;19:43:59;Kathy;Harmon;784026505;10545;GCH FKZJ1;12;Y
568;2022-09-25;23:25:11;Anthony;Lawson;093945679;10546;GD 7PHF4;8;N
109;2023-01-23;01:55:31;Anthony;Hogan;257824461;10547;GD HC7TJ;26;Y
98;2023-08-21;19:45:50;Kathleen;Taormina;889304374;10548;GD NK8LT;10;Y
993;2020-07-26;03:37:37;Colleen;Martinez;693824815;10549;GA G7CU1;11;Y
837;2019-01-27;04:02:56;Frank;Percival;662305737;10550;GA 3LK2N;2;Y
279;2022-02-08;16:52:36;Andrew;Sirmons;498467126;10551;GD 7YLHM;15;N
863;2020-04-09;03:48:59;Fannie;Cowan;098287756;10552;GA FP7M2;18;N
743;2019-06-06;04:07:28;James;Martin;211750133;10553;GS 6GRG9;20;Y
469;2023-03-27;16:35:36;Patrick;Garcia;961873991;10554;GD 9C582;14;N
620;2022-06-26;03:35:40;Kevin;Albrecht;102437255;10555;GSP F5UCP;4;Y
102;2021-05-12;23:08:03;Erin;Cheeseman;457507817;10556;GS U078F;22;N
832;2023-07-11;04:58:51;Vera;Thomas;436115955;10557;GKA J4Y60;13;Y
870;2020-02-10;21:31:48;Helene;Buss;256235962;10558;GCZ X5GCG;0;N
142;2022-09-27;19:15:10;Geraldine;Perl;454957186;10559;GND EX4KR;7;Y
513;2022-05-08;01:05:00;Cathy;Gray;451886871;10560;GDA S68EN;4;Y
239;2019-06-12;19:29:15;Joseph;Dumas;562314725;10561;GD F9FYL;16;Y
977;2023-08-27;07:21:26;John;Peterson;306360816;10562;GCH N17KL;17;N
465;2021-12-07;01:54:53;Carrie;Clark;025509178;10563;GCZ NTE1H;11;Y
354;2022-04-10;07:44:54;Jennifer;Bruce;618837505;10564;GMB 3PXTL;23;Y
843;2022-09-13;13:08:37;Kay;Bunch;033142424;10565;GS K3T7L;21;Y
800;2019-04-14;16:48:19;Ruby;Sisk;955084404;10566;GS T73FN;13;N
427;2022-09-28;11:11:45;Julie;Amsden;448928683;10567;GCH LYFCF;4;Y
270;2023-05-23;11:46:42;Sondra;Horn;223948133;10568;GS 8RYNG;8;Y
756;2019-08-20;04:07:15;Shannon;Collier;111076604;10569;GD TGZ66;19;Y
63;2019-01-22;23:20:13;Carmen;Schmidt;871503411;10570;GA 2FK73;17;Y
669;2021-03-07;07:42:46;Eric;Yeend;679370217;10571;GA PXS2T;17;Y
126;2020-01-26;09:26:15;Heather;Owens;865073633;10572;GD 3X6TG;10;Y
552;2022-03-15;13:43:00;Betty;Reynolds;411699188;10573;GCZ 1K9GS;25;Y
111;2020-01-21;18:40:09;Arthur;Guy;746136905;10574;GA Z613R;16;N
181;2021-02-03;00:42:44;Ora;Hayes;538949164;10575;GKA 2XGMX;18;Y
573;2023-10-06;17:18:48;Lisha;Younger;943708780;10576;GS 225N1;22;Y
180;2021-01-09;10:15:39;Lisa;Jones;241208888;10577;GA 2LGHG;1;N
922;2021-06-25;05:27:05;Christopher;Kramer;865453858;10578;GD 2PA65;1;Y
73;2021-03-06;23:26:08;Bethany;Paskett;089480288;10579;GDA LNKE4;8;Y
176;2023-02-12;13:31:25;Mark;Estes;762049506;10580;GSP 443N3;3;N
482;2022-12-03;12:47:21;Gary;Tapper;353639348;10581;GLE 18YR6;1;Y
78;2022-01-22;12:43:02;Lois;Brodie;722040040;10582;GD 1NM3Z;15;N
282;2019-11-10;01:46:59;Faith;Kerley;998212800;10583;GBY N8S1H;12;Y
936;2022-11-24;10:47:37;Marilyn;Mohamed;847782823;10584;GA 2A00L;2;N
641;2019-06-27;14:45:56;Paris;Abbott;932905818;10585;GD 0MJZJ;10;Y
239;2020-10-06;01:34:36;Stephen;Smith;567416390;10586;GND P13S4;9;N
232;2022-12-11;11:03:47;John;Garhart;498355634;10587;GKA G5S96;17;Y
675;2022-05-24;00:02:42;Eleanor;Marshall;741960819;10588;GBY SF9E5;3;N
499;2020-01-06;07:15:31;Cleo;Smith;333265498;10589;GKA S37CL;14;N
572;2023-04-02;00:01:08;Andrew;Moore;457352724;10590;GSP TCAE5;2;Y
773;2019-05-04;15:15:14;Michelle;Byers;666060480;10591;GS XWN5A;16;N
915;2023-05-13;19:00:43;Heather;Hortin;907951432;10592;GA P3FW2;2;N
504;2021-03-14;23:42:21;Hershel;Creger;664074756;10593;GCH ARUYG;25;Y
256;2021-09-21;13:13:10;Logan;Neeley;900507588;10594;GSP KJA1R;0;Y
555;2019-07-14;05:18:40;Joe;House;672354711;10595;GA CR7XN;12;N
387;2022-05-23;11:29:49;Marilyn;Strickland;338294649;10596;GA H4Y08;27;N
7;2019-02-06;01:32:48;Rachel;Foret;926888358;10597;GA RYE36;7;N
927;2019-12-17;23:12:34;Hyacinth;Bridges;031738031;10598;GS P0235;25;N
592;2019-02-24;21:21:59;Alma;Stoica;228339231;10599;GS L8975;14;N
538;2022-01-24;08:15:48;Christopher;Waldeck;300060479;10600;GND 24U67;6;Y
246;2019-09-30;09:59:00;Dale;Salamy;078792004;10601;GS 5WT3U;0;Y
555;2020-10-28;04:56:04;Bonny;Myles;977534208;10602;GS 0YYEF;22;Y
443;2022-04-18;06:42:22;Marilyn;Smith;080016492;10603;GKA UAY55;27;Y
636;2020-02-23;16:30:18;Janelle;Smith;572882650;10604;GDA 1PN5X;21;N
751;2021-07-16;21:24:25;Robert;Evans;508165477;10605;GA 2LGHG;9;Y
796;2022-10-20;20:32:38;Bethany;Johnson;191311812;10606;GCH 224X5;2;Y
435;2020-06-15;14:57:22;Angela;Branch;582418063;10607;GDA CHJ9M;10;Y
231;2019-06-29;10:48:42;Damian;Gonzalez;795298029;10608;GS NYXM3;7;Y
57;2023-10-15;13:47:22;Deborah;Reier;814152827;10609;GA 2SZLM;22;Y
204;2023-02-05;07:19:29;Ralph;Patterson;816201544;10610;GDA M48E5;19;N
771;2019-03-30;18:54:50;Cody;Phelps;625930881;10611;GMB 88JA9;24;Y
966;2021-04-28;04:26:08;Kira;Amezcua;618124494;10612;GD PW74Z;16;N
927;2019-03-06;19:41:38;Joseph;Haynes;347725150;10613;GS A9PSW;9;Y
647;2023-11-26;06:37:29;Charles;Conn;205115737;10614;GMB 3YGCR;20;Y
9;2023-12-02;20:53:51;Randy;Davis;048881470;10615;GND 2P82A;5;Y
491;2019-12-08;19:13:04;Nathan;Allison;045690936;10616;GSP LGP86;0;Y
770;2023-11-28;04:43:32;Harold;Hill;543683343;10617;GLE S4Y6U;0;N
90;2023-03-06;14:57:22;Randall;Staelens;796182793;10618;GKW JE54F;26;Y
701;2022-05-24;06:36:28;Jessica;Jones;842687917;10619;GND XTPY0;21;Y
568;2021-10-15;18:24:47;Judith;Dunlap;907086928;10620;GLE 4MEYP;20;Y
507;2022-06-01;18:58:15;Ian;Garcia;408632594;10621;GD HP6MY;22;Y
522;2022-02-08;01:45:37;John;Sclafani;864034882;10622;GCH 2H2C1;26;N
736;2019-10-26;10:54:22;Rosie;Blake;009299977;10623;GS X7HYS;8;N
284;2023-03-02;02:00:52;Florence;Rose;224572231;10624;GD 6LZR2;9;Y
252;2022-01-08;12:29:36;Luz;Johnson;800643177;10625;GD MEA4Y;11;Y
99;2021-05-25;21:53:17;Latoya;Hanson;309370827;10626;GMB T588G;18;N
463;2022-12-11;17:30:51;Diane;Johnson;713772690;10627;GS ELL6E;2;Y
510;2023-03-26;21:27:15;Johnny;Price;636868801;10628;GA 39FPA;5;Y
744;2022-05-20;20:32:27;Heidi;Meyer;953005737;10629;GS 0THP2;11;Y
808;2019-12-31;09:31:21;Delores;Trew;615656111;10630;GS GTCTY;1;N
581;2021-04-24;00:45:10;Kimberly;Capobianco;354928764;10631;GS 5Z9RG;8;Y
866;2020-12-30;04:35:01;Anna;Brown;238042082;10632;GDA 1PN5X;26;Y
487;2020-06-29;18:57:21;Eileen;Sorenson;996574125;10633;GS 5JZ3G;21;N
670;2020-03-21;03:05:46;Elsa;Kroells;874060531;10634;GND MTCWG;8;Y
983;2022-06-02;22:34:36;Charles;Boyd;890198306;10635;GS PJR1K;24;Y
746;2023-12-17;13:00:29;Rickey;Mollette;837229303;10636;GCZ PZZ1Y;26;Y
438;2023-11-28;06:17:05;Rachel;Ventura;620757543;10637;GA Z613R;0;Y
230;2020-11-07;12:46:37;Kenneth;Parsons;848016841;10638;GCZ F414S;15;N
778;2023-01-08;16:23:44;Danny;Bryson;528829304;10639;GDA KMMS3;27;Y
318;2022-03-28;19:28:38;Billy;Ratcliff;296535653;10640;GS AS89S;12;Y
455;2023-07-06;08:07:27;Jerry;Nickerson;556793133;10641;GD KRKFC;11;Y
671;2019-06-27;04:11:17;Andrea;Escobedo;528808011;10642;GKA GWH0W;24;N
430;2022-03-25;06:51:27;Debra;Trejo;308483507;10643;GBY 7L39H;11;Y
696;2022-07-09;16:30:06;Kenna;Bond;956979062;10644;GD R3ML7;3;Y
68;2021-02-10;04:51:50;Isabel;Rivera;855539184;10645;GND C8338;14;Y
626;2023-07-17;09:18:14;Virginia;Donahue;514412632;10646;GS MFKUF;8;N
556;2022-07-03;18:22:13;Edward;Shelton;430013029;10647;GS CA1TK;9;Y
275;2020-12-03;22:26:12;Virginia;Smith;328527280;10648;GA 2LGHG;25;N
117;2022-12-15;23:52:30;Anna;Ridgway;100607073;10649;GS TAZ8M;21;Y
387;2020-03-05;03:53:14;Raymond;Radloff;609567191;10650;GDA J767Y;15;N
308;2022-10-24;16:57:14;Kirk;Moreno;860414590;10651;GS JUF1F;27;N
994;2020-05-10;10:18:13;Anna;Humphrey;066652108;10652;GSP MUUTC;16;N
169;2019-08-25;08:13:54;Willard;Walters;681944856;10653;GS X7HYS;2;Y
550;2022-01-06;16:17:16;Randal;Keefer;595183353;10654;GS 1JJ4Y;26;Y
806;2023-08-21;12:06:50;Heather;Holt;653815560;10655;GD YACMR;24;Y
812;2022-02-26;06:32:06;Shawn;Bolan;213399571;10656;GD E512L;9;Y
388;2020-11-28;12:44:00;Tameka;Mayo;539526467;10657;GKW PEXHP;21;Y
958;2019-08-26;11:35:36;Barbara;James;456612766;10658;GMB TP5S8;0;N
815;2023-02-03;18:08:07;Eduardo;Clark;165516331;10659;GKW H0G91;13;Y
18;2023-04-19;22:55:47;Mary;Losee;537431067;10660;GD U40G9;13;N
865;2022-06-26;16:06:43;Julietta;Hurley;641226657;10661;GND 65CGZ;8;Y
33;2023-05-12;18:34:03;Felicidad;Gray;827754862;10662;GA T868Z;18;N
843;2020-09-20;04:30:31;Stephen;Moncada;629656008;10663;GA 55CL8;5;Y
516;2023-08-24;12:44:57;Leroy;Palmer;644464915;10664;GA S6GUG;2;Y
154;2021-03-02;13:16:08;Debra;Staley;596348169;10665;GSP FK0H5;16;Y
427;2020-02-15;18:01:26;William;Cowger;009665491;10666;GS 0NCJE;2;Y
357;2022-03-08;18:43:13;Helen;Malcolm;393110353;10667;GS SSRZA;23;Y
972;2023-06-01;12:03:08;Marcia;Cooper;831661073;10668;GLE JX7RH;18;N
611;2021-04-07;03:57:20;David;Birkline;687430166;10669;GD NEMFU;27;Y
274;2020-12-11;16:52:26;Joshua;Brennan;488386510;10670;GND GAGN2;14;N
146;2021-03-08;12:03:50;Albert;Wright;018492160;10671;GKW NWE87;11;Y
931;2023-08-18;20:25:28;Heather;Black;677751259;10672;GND 6FTLR;7;Y
183;2019-12-20;17:20:43;Franklin;Williams;353395003;10673;GD 13T98;13;N
253;2023-04-14;08:11:46;Alberto;Almon;326391949;10674;GS RGPC3;17;Y
425;2019-02-26;06:33:11;William;Scott;126008742;10675;GA H61YW;2;N
303;2023-10-26;03:33:46;Carl;Rogers;478838163;10676;GKS LRXHE;24;Y
461;2023-04-05;09:02:43;Eric;Link;073035517;10677;GD GAT2C;12;Y
667;2019-05-06;04:38:42;Richard;Ryan;271512098;10678;GA 0KL28;27;N
550;2021-05-15;05:26:48;Jamie;Simmons;537164226;10679;GBY 4Z4XM;6;N
639;2019-08-04;03:13:56;Anna;Campbell;884431997;10680;GD FGNH1;14;N
642;2023-12-16;22:35:12;Richard;James;451810353;10681;GMB MXXY8;18;Y
857;2021-12-19;23:29:17;Margaret;Mork;178969600;10682;GLE E8UZE;26;Y
385;2022-10-23;07:47:37;Brenda;Laureano;879626655;10683;GA ZE3XG;6;Y
710;2020-11-05;06:36:39;Geraldine;Mcintyre;692132529;10684;GD LNTMS;13;Y
617;2023-06-18;18:20:22;Mary;Buckner;476157015;10685;GSP W303E;5;Y
618;2023-02-13;18:42:05;Jenna;Simpkins;103094401;10686;GKS MS841;18;Y
154;2022-03-18;09:08:17;Lynn;Son;189435439;10687;GA UH0RS;18;Y
911;2022-04-17;03:40:31;Herbert;Pagani;930269711;10688;GCH A774X;10;Y
407;2020-12-03;00:13:49;Minnie;Innocent;568223848;10689;GA 5NNLF;0;Y
772;2019-02-11;12:13:31;Joseph;Gomes;131022984;10690;GD FWT82;27;N
491;2019-12-31;02:25:48;Jennifer;Cooper;011935505;10691;GS FL7RN;11;Y
379;2021-05-13;16:16:59;Martha;Abela;924670433;10692;GD PW74Z;8;N
287;2020-01-03;05:43:04;Donald;Mount;129803103;10693;GA S0HJ1;14;Y
46;2022-04-28;14:42:45;Steven;Ritchey;092622748;10694;GKS U28HL;6;Y
951;2022-08-31;00:59:08;James;Lee;718900711;10695;GD RCPF0;22;N
389;2022-01-20;01:11:17;Sharon;Deck;664792055;10696;GA CEUJK;11;Y
63;2023-01-19;02:38:00;Ramona;Goldie;654373021;10697;GD K9FWF;14;Y
637;2022-01-11;09:41:42;Jeannette;Simon;194755709;10698;GND 855P7;4;Y
747;2023-12-09;15:31:12;John;Hay;827908958;10699;GA EKGE4;11;Y
701;2020-01-19;02:11:25;Daniel;Mcdill;665531865;10700;GSP W303E;24;N
291;2022-10-22;11:04:55;Claudia;Fowler;410655640;10701;GKS NYALH;19;Y
692;2020-04-02;02:40:13;Ronald;Taylor;346573708;10702;GS 363YL;19;Y
222;2023-01-15;07:47:54;Ann;Ned;365665959;10703;GD MH4RH;21;Y
554;2023-07-01;23:13:46;Margaret;Leandry;912139219;10704;GMB 38KU6;22;N
793;2020-12-14;17:07:07;Casey;Rutherford;588255104;10705;GA 6MJMJ;25;Y
979;2020-03-03;16:36:51;Yvonne;Bartlett;478534171;10706;GKW 8N51T;6;N
679;2019-03-17;11:30:07;Wesley;Perez;947133009;10707;GMB 3YGCR;26;N
275;2019-11-16;16:08:00;Travis;Bernard;946710084;10708;GKS SCEP8;15;Y
289;2019-01-15;00:43:29;Robert;Tsang;624287458;10709;GA SKZ10;5;N
219;2023-05-02;21:29:24;Linda;Trahan;451795752;10710;GKW 7PRYF;21;Y
532;2022-05-05;07:29:56;Joanne;Byrd;881184232;10711;GS 7LAGE;0;Y
137;2023-08-02;10:40:46;Rosa;Wax;869905118;10712;GS PJR1K;25;N
933;2022-08-20;10:36:23;Pauline;Nelson;565034578;10713;GLE 2XHAZ;25;Y
807;2022-11-17;14:14:24;Lula;Caballero;000305938;10714;GS EEMCZ;21;N
992;2019-11-15;18:44:17;Barbara;Saulnier;390017025;10715;GKW JWYYK;6;Y
909;2022-07-18;18:17:26;Eugene;Savory;869031182;10716;GD 6YUN6;22;N
338;2019-05-01;04:28:55;Donald;Minyard;338182832;10717;GS 96UH5;13;Y
803;2023-01-17;21:09:41;Melissa;Tong;659593493;10718;GD ULUW1;8;N
693;2019-04-14;10:17:51;Melinda;Pena;737766584;10719;GS 588LM;9;Y
370;2023-07-20;11:43:45;Jeffrey;Emerick;965838889;10720;GMB 8SEE8;8;Y
708;2020-06-26;14:33:34;Kristal;Bruce;042819082;10721;GA NCFS8;23;Y
840;2021-01-05;21:11:26;Kenneth;Pineda;968743662;10722;GD XPK38;1;Y
802;2020-01-18;14:09:52;Brett;Sheets;869159289;10723;GCH EJ167;6;Y
750;2020-01-25;17:29:39;Rita;Patterson;026760119;10724;GMB FUP9E;20;N
678;2020-08-18;05:26:23;Charles;Stone;031612943;10725;GKS 7CCWX;18;Y
813;2023-05-08;15:42:20;Ralph;Bell;756958961;10726;GA W9E9U;10;N
378;2023-05-08;14:04:37;Joe;Lautman;586670596;10727;GKS 692S6;16;Y
12;2023-11-01;09:31:30;Deborah;Johnson;080278398;10728;GD 5W004;16;Y
665;2020-03-19;13:20:04;James;Jones;691931599;10729;GD 18SNS;21;Y
950;2023-04-01;07:18:35;Byron;Cuomo;785447009;10730;GKW 7PRYF;8;Y
222;2023-06-25;10:52:19;Shannon;Payne;757603085;10731;GLE 0YP5X;25;N
569;2020-07-09;03:49:22;Mark;Kecskes;272439727;10732;GD KFEAY;17;Y
667;2022-12-31;04:44:57;Mitchell;Fish;399041331;10733;GKW JE54F;8;Y
590;2022-02-19;19:13:25;Donald;Arnold;436675109;10734;GD CE57F;5;Y
162;2021-04-26;16:19:35;Kelly;Gutierrez;624686612;10735;GKS 9CUMK;13;Y
51;2019-10-14;10:14:58;Bernice;Swift;733014695;10736;GLE MKG0H;4;N
640;2019-08-16;14:37:08;Andrew;Heavener;093537748;10737;GS 9UF2X;19;Y
351;2022-10-08;07:25:02;Roosevelt;Belmont;362025169;10738;GND 0ZF7C;20;N
745;2020-03-11;09:43:23;Heather;Lybbert;541878397;10739;GS 14KAJ;22;N
987;2020-11-16;12:42:45;Patrice;Burk;750597234;10740;GA MH090;10;Y
622;2021-02-18;17:17:16;Kathy;Verge;830901101;10741;GD 8XEMH;23;N
943;2023-11-29;10:14:37;Philip;Hurt;729608628;10742;GS 0YYEF;7;Y
98;2022-04-04;02:01:53;Doris;Wagner;598585699;10743;GS CA1TK;5;N
33;2022-10-19;21:26:12;Eva;Pruitt;924228156;10744;GA 5ZJU7;9;N
145;2023-10-20;10:03:53;Willie;Bowen;461254724;10745;GND 9H6JS;27;Y
548;2023-08-29;18:20:50;Jimmy;Standridge;737095720;10746;GKA TY3YM;24;Y
791;2021-04-02;02:15:08;Marge;Lazaro;186298048;10747;GKW 99RRP;14;N
182;2020-12-09;03:28:28;Laura;Clouse;100894161;10748;GMB N68TH;0;Y
92;2022-05-15;16:28:29;Steven;Coronel;584615574;10749;GS 1XNGC;24;N
937;2019-09-15;03:53:50;Jerome;Sammarco;338024550;10750;GS AEYW1;3;Y
535;2023-09-20;21:17:15;Kelli;Schenk;071952454;10751;GSP TN09P;3;Y
992;2022-06-15;15:17:59;Gertude;Xaimoungkhoun;277422513;10752;GMB PNX98;6;Y
591;2021-04-25;02:42:25;Catherine;Yang;801998452;10753;GA H61YW;1;Y
874;2019-10-18;19:46:32;Rita;Austin;427309425;10754;GS 8PKM3;8;Y
967;2022-10-26;12:43:43;Marie;Turnbull;638712565;10755;GND Z1XWZ;23;Y
499;2023-08-20;18:26:07;Maria;Frisbee;091236463;10756;GKW 0X8FT;14;Y
55;2021-08-15;15:39:41;Charles;Lucena;173196449;10757;GA G6978;11;Y
359;2022-09-12;05:56:02;John;Simms;504794350;10758;GD GYRW6;5;N
905;2021-10-17;23:35:14;Betty;Westphal;044371535;10759;GD FTFC3;14;Y
835;2019-03-31;18:48:28;Lashonda;Turner;688307133;10760;GA 7377E;17;Y
989;2020-01-01;13:07:20;Ryan;Dart;860313488;10761;GA AJSGR;3;Y
923;2019-03-28;22:49:41;Mary;Kolbe;262174836;10762;GND LKTKA;18;Y
857;2022-01-24;06:14:05;Heather;Aragon;971584769;10763;GMB U2JXS;25;Y
368;2020-10-16;05:44:32;Erica;Perez;424612713;10764;GD M989A;15;Y
685;2022-10-16;10:08:16;Mary;Jepson;561236793;10765;GS P25K0;12;N
269;2022-03-02;05:28:45;Bessie;Bohorquez;603921735;10766;GD FTFC3;21;Y
532;2019-01-28;05:17:11;Billy;Hackman;487040439;10767;GKW GXM4X;22;Y
771;2019-07-03;03:00:31;Susan;Willingham;199023914;10768;GND S5159;27;Y
538;2023-03-14;19:55:38;Alina;Bottom;772815028;10769;GKW EMK4N;20;N
702;2022-04-07;10:39:42;Susan;Kliebert;334801729;10770;GKA 4XFHA;20;Y
10;2022-06-04;11:44:11;Betty;Caro;575772377;10771;GCH WEY1C;10;Y
356;2021-10-13;02:24:28;Virgie;Rojas;125134138;10772;GA MM5E3;26;Y
601;2019-05-09;14:44:41;Pauline;Geissler;467466208;10773;GS PLHEG;19;Y
765;2021-06-12;08:23:03;Lourdes;Ponce;091632270;10774;GKA KM6HP;0;N
